1582691219.96687,3.3582857142857145
1582691221.076542,4.182285714285714
1582691222.1073458,4.538142857142858
1582691223.129333,3.492714285714286
1582691224.266318,2.519285714285714
1582691225.285153,1.0507857142857142
1582691226.400772,1.1190714285714285
1582691227.542623,1.6542142857142856
1582691228.560899,1.8835
1582691229.591062,1.655357142857143
1582691230.716992,11.021500000000001
1582691231.7227101,4.905714285714285
1582691232.741395,1.018142857142857
1582691233.850979,61.889
1582691234.988754,1524.6879999999996
1582691236.120948,35.99964285714285
1582691237.1519942,1.1932142857142858
1582691238.299408,1.609642857142857
1582691239.421299,3.7653571428571433
1582691240.429002,748.9149285714285
1582691241.444021,756.873642857143
1582691242.551905,3.2925000000000004
1582691243.680966,2.7584999999999993
1582691244.719265,0.7447857142857143
1582691245.719734,0.5622142857142857
1582691246.723962,0.5465714285714286
1582691247.72727,3.038928571428571
1582691248.8600051,11.994142857142856
1582691249.990628,1.4695
1582691251.1514828,227.5324285714286
1582691252.15731,1223.277357142857
1582691253.253867,3.509142857142856
1582691254.261039,3.249214285714285
1582691255.311452,1.8247142857142857
1582691256.440613,0.9532142857142858
1582691257.577037,6.4944999999999995
1582691258.59175,4.055714285714285
1582691259.671169,13.233642857142856
1582691260.7289789,6.019785714285716
1582691261.739155,4.288428571428572
1582691262.757302,8.107285714285712
1582691263.885983,4.422428571428571
1582691264.991744,33.016714285714286
1582691266.1238332,48.560714285714276
1582691267.124853,6.265785714285714
1582691268.142199,6.2970000000000015
1582691269.151018,7.014571428571429
1582691270.161846,3.0086428571428585
1582691271.165409,1.6474285714285712
1582691272.211008,2.893285714285714
1582691273.288033,2.3556428571428576
1582691274.3178189,1.546071428571428
1582691275.3345,1.6459999999999997
1582691276.4315698,2.2459285714285717
1582691277.4603388,23.47657142857142
1582691278.4915462,1.7047142857142856
1582691279.4997718,2.322
1582691280.5932212,5.218857142857144
1582691310.953255,3.276857142857143
1582691311.9576802,1.7515714285714286
1582691312.97029,3.4370000000000003
1582691313.980469,0.9525714285714286
1582691315.0998452,0.8675
1582691316.16127,14.010928571428574
1582691317.217435,31.804285714285722
1582691318.23598,1448.0057142857145
1582691319.375916,13.791357142857143
1582691320.4083352,2.291857142857143
1582691321.485866,2.9160714285714286
1582691322.551386,4.704357142857142
1582691323.639091,3.281071428571429
1582691324.683512,2.280857142857143
1582691325.697247,3.085285714285715
1582691326.705036,3.3954285714285706
1582691327.812684,1.0149999999999997
1582691328.818314,1.2655714285714288
1582691329.8431401,3.6367857142857143
1582691330.955752,3.1800714285714293
1582691332.132959,7.797857142857142
1582691333.2482681,2.517
1582691334.349898,4.321714285714285
1582691335.365453,5.3244285714285695
1582691336.3880188,2.674357142857143
1582691337.681748,2.5714285714285707
1582691338.684114,3.5412142857142865
1582691339.823924,2.745785714285715
1582691340.832692,4.759714285714284
1582691341.952907,7.197785714285716
1582691343.083123,9.918428571428574
1582691344.189766,29.74042857142857
1582691345.243062,52.46250000000001
1582691346.263995,1.4345
1582691347.3566778,28.65807142857142
1582691348.393325,3.5957142857142865
1582691349.4307652,3.5512142857142854
1582691350.560344,91.41735714285714
1582691351.5659032,176.57885714285717
1582691352.659379,3.7303571428571436
1582691353.676857,4.838214285714287
1582691397.677103,1.2213571428571426
1582691398.7083771,10.981857142857143
1582691399.824449,1.864857142857143
1582691400.838711,2.3432142857142852
1582691401.9689221,5.77757142857143
1582691402.9905028,11.34785714285714
1582691404.027803,2.0054285714285713
1582691405.140563,1.3882142857142856
1582691406.163427,1.2005714285714286
1582691407.173453,1.0743571428571428
1582691408.250079,1.428857142857143
1582691409.270633,1.1147857142857143
1582691410.276544,1.0956428571428571
1582691411.283,1.0832857142857144
1582691412.300159,10.70178571428571
1582691413.331281,5.5805
