timestamp,eeg1,eeg2,eeg3,eeg4,eeg5(aux)
1574109824.4057648,0.0,0.0,0.0,0.0,0.0
1574109824.4057648,0.0,0.48828125,0.0,-0.48828125,0.0
1574109824.4057648,-6.8359375,-33.203125,-32.2265625,-0.9765625,0.0
1574109824.4057648,17.578125,78.125,70.3125,1.46484375,0.0
1574109824.4057648,-78.61328125,-410.64453125,-396.97265625,-11.71875,0.0
1574109824.4057648,-157.71484375,-955.078125,-1000.0,-24.4140625,0.0
1574109824.4057648,-16.11328125,-800.78125,-983.3984375,-33.203125,0.0
1574109824.4057648,-131.34765625,-980.46875,-998.046875,-29.78515625,0.0
1574109824.4057648,-198.2421875,-871.58203125,-947.75390625,-20.5078125,0.0
1574109824.4057648,-16.11328125,-512.20703125,-732.421875,-13.18359375,0.0
1574109824.4057648,37.59765625,-500.0,-778.3203125,-18.06640625,0.0
1574109824.4057648,-115.72265625,-835.44921875,-981.4453125,-29.296875,0.0
1574109824.4526398,-181.15234375,-958.0078125,-1000.0,-25.390625,0.0
1574109824.4526398,-12.6953125,-566.40625,-792.48046875,-9.27734375,-0.48828125
1574109824.4526398,35.64453125,-426.7578125,-694.3359375,2.44140625,-4.39453125
1574109824.4526398,-119.140625,-863.76953125,-961.9140625,-13.671875,11.71875
1574109824.4526398,-116.2109375,-854.98046875,-968.75,-25.390625,-59.08203125
1574109824.4526398,-114.74609375,-864.74609375,-964.84375,-14.6484375,-98.14453125
1574109824.4526398,-121.09375,-997.55859375,-993.1640625,-11.71875,-84.9609375
1574109824.4526398,-373.53515625,-1000.0,-1000.0,-2.44140625,-124.0234375
1574109824.4526398,-492.67578125,-818.359375,-916.50390625,-11.23046875,-48.33984375
1574109824.4526398,29.296875,-59.5703125,-402.83203125,-50.78125,2.44140625
1574109824.4526398,72.75390625,-171.875,-488.76953125,-29.296875,47.8515625
1574109824.4526398,-52.734375,-679.6875,-902.83203125,-7.8125,119.62890625
1574109824.4995148,46.38671875,-367.67578125,-695.3125,-19.04296875,54.6875
1574109824.4995148,122.0703125,-25.390625,-425.29296875,-23.92578125,-25.87890625
1574109824.4995148,31.25,-313.4765625,-589.35546875,-2.44140625,68.84765625
1574109824.4995148,-78.125,-734.375,-913.57421875,1.46484375,33.203125
1574109824.4995148,4.8828125,-533.69140625,-834.9609375,-27.34375,58.59375
1574109824.4995148,-35.64453125,-823.2421875,-953.61328125,-25.87890625,227.5390625
1574109824.4995148,-153.3203125,-1000.0,-1000.0,-5.859375,314.453125
1574109824.4995148,-433.10546875,-980.46875,-997.0703125,0.48828125,489.2578125
1574109824.4995148,-259.765625,-666.9921875,-876.953125,-37.59765625,434.5703125
1574109824.4995148,23.4375,-655.76171875,-908.203125,-48.828125,46.875
1574109824.4995148,-114.2578125,-964.35546875,-1000.0,-13.18359375,-44.43359375
1574109824.4995148,-28.80859375,-475.09765625,-655.2734375,-7.32421875,111.81640625
1574109824.5463898,123.53515625,-49.8046875,-433.10546875,-36.62109375,129.39453125
1574109824.5463898,98.14453125,-262.6953125,-674.8046875,-31.73828125,-11.23046875
1574109824.5463898,-32.2265625,-639.6484375,-833.49609375,-3.90625,12.20703125
1574109824.5463898,-20.99609375,-470.21484375,-663.57421875,-5.859375,117.1875
1574109824.5463898,48.33984375,-287.109375,-620.60546875,-16.6015625,132.8125
1574109824.5463898,-37.109375,-878.41796875,-975.5859375,-25.87890625,106.93359375
1574109824.5463898,-369.140625,-1000.0,-1000.0,-14.6484375,168.9453125
1574109824.5463898,-455.078125,-716.30859375,-810.05859375,-15.625,389.16015625
1574109824.5463898,38.0859375,7.32421875,-321.2890625,-37.59765625,207.51953125
1574109824.5463898,124.51171875,-88.8671875,-461.42578125,-28.80859375,-7.8125
1574109824.5463898,5.859375,-493.65234375,-744.140625,-27.34375,18.5546875
1574109824.5463898,-32.2265625,-599.12109375,-786.1328125,-17.08984375,29.78515625
1574109824.5932648,-8.30078125,-572.75390625,-818.359375,-23.92578125,-49.8046875
1574109824.5932648,25.87890625,-537.59765625,-814.94140625,-38.0859375,-189.94140625
1574109824.5932648,-41.50390625,-718.26171875,-876.46484375,-29.78515625,-25.390625
