timestamp,eeg1,eeg2,eeg3,eeg4,eeg5(aux)
1578459235.394301,0.0,0.0,0.0,-0.48828125,0.0
1578459235.394301,0.0,0.48828125,0.0,0.0,0.0
1578459235.394301,-30.76171875,-29.296875,-26.85546875,29.296875,0.0
1578459235.394301,66.89453125,61.5234375,58.10546875,-128.41796875,0.0
1578459235.394301,-379.39453125,-354.00390625,-342.28515625,517.578125,0.0
1578459235.394301,-987.79296875,-963.8671875,-893.06640625,251.46484375,0.0
1578459235.394301,-944.82421875,-971.6796875,-934.5703125,-1000.0,0.0
1578459235.394301,-937.5,-943.84765625,-880.37109375,-285.15625,0.0
1578459235.394301,-952.1484375,-912.109375,-846.19140625,-812.5,0.0
1578459235.394301,-952.1484375,-919.921875,-945.80078125,196.2890625,0.0
1578459235.394301,-953.125,-977.5390625,-974.12109375,-1000.0,0.0
1578459235.394301,-951.171875,-981.4453125,-887.6953125,-433.59375,0.0
1578459235.441176,-952.63671875,-924.8046875,-857.421875,-877.9296875,0.0
1578459235.441176,-955.078125,-914.55078125,-966.796875,394.04296875,-0.48828125
1578459235.441176,-953.125,-962.40234375,-969.23828125,-1000.0,-2.9296875
1578459235.441176,-952.1484375,-983.88671875,-868.65234375,-787.59765625,-12.6953125
1578459235.441176,-954.1015625,-936.03515625,-893.5546875,511.23046875,-42.48046875
1578459235.441176,-952.1484375,-910.15625,-876.46484375,-903.80859375,-391.11328125
1578459235.441176,-950.68359375,-953.125,-829.58984375,-371.09375,-1000.0
1578459235.441176,-952.63671875,-982.421875,-652.34375,-723.6328125,-511.71875
1578459235.441176,-958.0078125,-948.73046875,-607.421875,827.63671875,-81.0546875
1578459235.441176,-958.49609375,-897.94921875,-977.5390625,-966.30859375,-938.96484375
1578459235.441176,-952.1484375,-918.9453125,-989.2578125,-199.70703125,-1000.0
1578459235.441176,-954.1015625,-973.14453125,-900.390625,-1000.0,-440.4296875
1578459235.488051,-954.1015625,-960.44921875,-971.19140625,-511.23046875,-202.63671875
1578459235.488051,-953.61328125,-911.62109375,-1000.0,995.1171875,-967.7734375
1578459235.488051,-950.68359375,-917.96875,-971.19140625,235.3515625,-1000.0
1578459235.488051,-949.70703125,-973.6328125,-893.06640625,-1000.0,-449.70703125
1578459235.488051,-953.61328125,-977.5390625,-949.70703125,-832.03125,-491.2109375
1578459235.488051,-952.1484375,-926.26953125,-945.3125,604.00390625,-327.1484375
1578459235.488051,-948.2421875,-918.9453125,-859.375,928.22265625,-46.38671875
1578459235.488051,-951.66015625,-969.23828125,-621.58203125,-441.89453125,458.984375
1578459235.488051,-958.984375,-976.5625,-746.09375,-1000.0,324.21875
1578459235.488051,-954.1015625,-923.33984375,-979.98046875,171.38671875,-1000.0
1578459235.488051,-954.1015625,-899.90234375,-877.44140625,-920.41015625,-952.63671875
1578459235.488051,-954.58984375,-937.98828125,-914.55078125,-303.7109375,-765.13671875
1578459235.534926,-953.61328125,-973.6328125,-1000.0,-1000.0,-956.54296875
1578459235.534926,-951.66015625,-941.40625,-1000.0,-267.08984375,-1000.0
1578459235.534926,-950.68359375,-908.203125,-937.01171875,-945.3125,-844.7265625
1578459235.534926,-954.58984375,-936.03515625,-943.359375,-54.19921875,-617.67578125
1578459235.534926,-953.61328125,-980.46875,-993.1640625,-1000.0,-885.7421875
1578459235.534926,-950.1953125,-963.37890625,-955.078125,-342.28515625,-664.0625
1578459235.534926,-946.77734375,-918.9453125,-713.8671875,-871.58203125,0.9765625
1578459235.534926,-953.61328125,-916.50390625,-627.9296875,254.39453125,668.9453125
1578459235.534926,-957.51953125,-960.44921875,-954.1015625,-1000.0,-361.328125
1578459235.534926,-952.1484375,-977.05078125,-1000.0,-925.29296875,-957.51953125
1578459235.534926,-951.171875,-930.17578125,-976.5625,511.23046875,-440.4296875
1578459235.534926,-950.68359375,-907.2265625,-958.49609375,596.19140625,-669.921875
1578459235.581801,-952.1484375,-950.1953125,-944.3359375,-843.75,-1000.0
1578459235.581801,-954.58984375,-977.5390625,-966.30859375,-1000.0,-1000.0
1578459235.581801,-953.125,-935.546875,-945.3125,176.26953125,-577.1484375
1578459235.581801,-953.125,-906.25,-984.375,971.6796875,-671.875
1578459235.581801,-952.1484375,-945.3125,-1000.0,-541.50390625,-1000.0
1578459235.581801,-950.68359375,-984.86328125,-924.8046875,-1000.0,-684.08203125
1578459235.581801,-953.125,-956.54296875,-684.08203125,269.04296875,491.2109375
1578459235.581801,-958.49609375,-912.109375,-804.6875,-859.375,299.31640625
1578459235.581801,-956.54296875,-924.31640625,-1000.0,-111.81640625,-1000.0
1578459235.581801,-950.68359375,-975.09765625,-918.9453125,-1000.0,-975.09765625
1578459235.581801,-950.1953125,-972.16796875,-883.30078125,-808.10546875,-855.95703125
1578459235.581801,-954.1015625,-920.41015625,-1000.0,692.3828125,-851.07421875
1578459235.628676,-953.61328125,-915.0390625,-1000.0,322.75390625,-893.06640625
1578459235.628676,-950.1953125,-972.16796875,-931.15234375,-1000.0,-945.80078125
1578459235.628676,-952.1484375,-983.3984375,-853.515625,-948.73046875,-777.83203125
1578459235.628676,-956.54296875,-922.8515625,-940.91796875,560.546875,-917.96875
1578459235.628676,-952.1484375,-902.34375,-1000.0,625.0,-1000.0
1578459235.628676,-947.75390625,-964.84375,-797.8515625,-846.19140625,-564.453125
1578459235.628676,-952.63671875,-995.1171875,-708.49609375,-1000.0,550.78125
1578459235.628676,-956.0546875,-942.3828125,-933.10546875,-176.26953125,-196.77734375
1578459235.628676,-951.171875,-901.3671875,-1000.0,-981.4453125,-1000.0
1578459235.628676,-949.70703125,-944.82421875,-817.3828125,-161.1328125,-603.515625
1578459235.628676,-955.078125,-985.83984375,-790.0390625,-1000.0,-419.921875
1578459235.628676,-954.1015625,-947.75390625,-1000.0,-523.4375,-1000.0
1578459235.675551,-951.66015625,-902.83203125,-995.1171875,999.0234375,-1000.0
1578459235.675551,-952.63671875,-920.41015625,-946.2890625,273.92578125,-635.25390625
1578459235.675551,-953.61328125,-974.609375,-969.7265625,-1000.0,-456.54296875
1578459235.675551,-952.63671875,-969.23828125,-1000.0,-867.67578125,-836.42578125
1578459235.675551,-951.66015625,-921.875,-963.8671875,589.35546875,-1000.0
1578459235.675551,-952.63671875,-922.36328125,-820.3125,474.12109375,-111.81640625
1578459235.675551,-953.61328125,-966.796875,-812.98828125,-950.1953125,273.92578125
1578459235.675551,-953.61328125,-977.05078125,-886.23046875,-1000.0,-810.546875
1578459235.675551,-950.1953125,-928.22265625,-875.48828125,228.02734375,-1000.0
1578459235.675551,-949.70703125,-901.3671875,-727.05078125,733.3984375,-117.1875
1578459235.675551,-956.0546875,-937.5,-878.41796875,-756.34765625,-215.33203125
1578459235.675551,-953.61328125,-973.14453125,-1000.0,-1000.0,-1000.0
1578459235.722426,-952.1484375,-942.87109375,-957.03125,-98.14453125,-887.6953125
1578459235.722426,-953.61328125,-906.25,-962.40234375,958.984375,-730.46875
1578459235.722426,-953.61328125,-927.24609375,-1000.0,-353.02734375,-916.015625
1578459235.722426,-952.63671875,-972.65625,-1000.0,-1000.0,-1000.0
1578459235.722426,-952.1484375,-958.0078125,-933.10546875,-237.79296875,-681.15234375
1578459235.722426,-952.63671875,-911.1328125,-859.86328125,-831.54296875,199.21875
1578459235.722426,-952.63671875,-921.38671875,-877.9296875,267.578125,-160.15625
1578459235.722426,-953.61328125,-972.65625,-983.88671875,-1000.0,-735.3515625
1578459235.722426,-950.1953125,-983.88671875,-780.76171875,-286.1328125,-292.48046875
1578459235.722426,-954.58984375,-940.91796875,-679.6875,-802.24609375,304.19921875
1578459235.722426,-957.03125,-912.59765625,-1000.0,203.125,-735.3515625
1578459235.722426,-951.171875,-961.42578125,-1000.0,-1000.0,-1000.0
1578459235.769301,-951.66015625,-989.74609375,-957.03125,-1000.0,-633.7890625
1578459235.769301,-953.125,-940.91796875,-989.2578125,-13.671875,-692.87109375
1578459235.769301,-953.125,-902.83203125,-1000.0,686.03515625,-1000.0
1578459235.769301,-953.125,-939.453125,-982.421875,-755.859375,-1000.0
1578459235.769301,-951.171875,-986.81640625,-926.7578125,-1000.0,-572.265625
1578459235.769301,-949.70703125,-957.03125,-903.3203125,-123.53515625,-48.33984375
1578459235.769301,-954.58984375,-917.48046875,-911.62109375,-843.75,-381.34765625
1578459235.769301,-953.61328125,-938.96484375,-879.39453125,85.44921875,-1000.0
1578459235.769301,-951.171875,-986.81640625,-645.01953125,-1000.0,-13.18359375
1578459235.769301,-958.49609375,-965.8203125,-794.921875,-808.10546875,314.94140625
1578459235.769301,-954.1015625,-908.69140625,-1000.0,710.44921875,-1000.0
1578459235.769301,-949.70703125,-916.50390625,-902.83203125,397.94921875,-989.2578125
1578459235.816176,-954.58984375,-961.42578125,-898.4375,-1000.0,-810.546875
1578459235.816176,-954.58984375,-958.984375,-1000.0,-1000.0,-954.1015625
1578459235.816176,-952.1484375,-916.015625,-1000.0,269.53125,-1000.0
1578459235.816176,-952.1484375,-902.34375,-942.87109375,741.69921875,-881.34765625
1578459235.816176,-954.58984375,-947.75390625,-932.6171875,-823.73046875,-670.8984375
1578459235.816176,-952.1484375,-977.05078125,-907.71484375,-1000.0,-616.69921875
1578459235.816176,-951.171875,-933.10546875,-925.29296875,92.7734375,-541.50390625
1578459235.816176,-949.21875,-904.296875,-756.8359375,-809.08203125,-317.87109375
1578459235.816176,-951.66015625,-943.84765625,-640.625,203.125,434.5703125
1578459235.816176,-956.0546875,-978.515625,-963.8671875,-1000.0,-441.89453125
1578459235.816176,-951.66015625,-946.2890625,-1000.0,-366.69921875,-1000.0
1578459235.816176,-951.66015625,-904.78515625,-978.515625,-948.2421875,-415.0390625
1578459235.863051,-953.61328125,-931.15234375,-1000.0,-49.31640625,-557.12890625
1578459235.863051,-951.66015625,-983.3984375,-979.00390625,-1000.0,-1000.0
1578459235.863051,-952.1484375,-976.07421875,-917.96875,-513.18359375,-999.0234375
1578459235.863051,-954.58984375,-928.7109375,-938.96484375,-998.046875,-629.8828125
1578459235.863051,-954.1015625,-923.828125,-999.51171875,251.953125,-734.86328125
1578459235.863051,-952.1484375,-974.12109375,-937.5,-1000.0,-646.97265625
1578459235.863051,-949.21875,-992.67578125,-869.62890625,-784.66796875,-555.6640625
1578459235.863051,-952.1484375,-948.2421875,-689.453125,789.55078125,204.1015625
1578459235.863051,-957.03125,-915.52734375,-806.640625,433.59375,265.625
1578459235.863051,-953.61328125,-950.1953125,-1000.0,-1000.0,-1000.0
1578459235.863051,-949.70703125,-985.3515625,-950.1953125,-1000.0,-982.91015625
1578459235.863051,-951.171875,-942.3828125,-940.4296875,168.9453125,-833.0078125
1578459235.909926,-954.1015625,-904.78515625,-1000.0,806.640625,-983.3984375
1578459235.909926,-952.1484375,-947.75390625,-1000.0,-532.71484375,-980.95703125
1578459235.909926,-951.171875,-999.0234375,-954.58984375,-1000.0,-765.625
1578459235.909926,-953.61328125,-965.8203125,-960.44921875,-405.76171875,-720.703125
1578459235.909926,-951.66015625,-919.921875,-957.03125,-946.2890625,-939.94140625
1578459235.909926,-951.171875,-938.96484375,-912.59765625,152.83203125,-816.89453125
1578459235.909926,-951.66015625,-989.2578125,-695.3125,-1000.0,-286.1328125
1578459235.909926,-955.078125,-979.98046875,-643.06640625,-802.734375,532.71484375
1578459235.909926,-956.54296875,-920.8984375,-979.00390625,585.44921875,-337.890625
1578459235.909926,-951.66015625,-919.43359375,-1000.0,258.7890625,-1000.0
1578459235.909926,-951.171875,-968.26171875,-972.16796875,-1000.0,-625.9765625
