timestamp,eeg1,eeg2,eeg3,eeg4,eeg5(aux)
1578459411.3392076,0.0,0.0,0.0,0.0,0.0
1578459411.3392076,0.0,0.0,0.48828125,0.0,0.0
1578459411.3392076,-31.73828125,-32.2265625,-30.76171875,-32.2265625,0.0
1578459411.3392076,69.82421875,70.3125,65.91796875,70.3125,0.0
1578459411.3392076,-395.01953125,-396.484375,-376.46484375,-396.484375,0.0
1578459411.3392076,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1578459411.3392076,-987.79296875,-992.1875,-1000.0,-992.1875,0.0
1578459411.3392076,-979.00390625,-986.81640625,-955.078125,-986.81640625,0.0
1578459411.3392076,-997.55859375,-1000.0,-939.94140625,-1000.0,0.0
1578459411.3392076,-997.55859375,-1000.0,-1000.0,-1000.0,0.0
1578459411.3392076,-996.58203125,-1000.0,-1000.0,-1000.0,0.0
1578459411.3392076,-995.1171875,-1000.0,-974.609375,-1000.0,0.0
1578459411.3860826,-996.58203125,-1000.0,-972.16796875,-1000.0,0.0
1578459411.3860826,-997.0703125,-1000.0,-1000.0,-1000.0,0.0
1578459411.3860826,-995.60546875,-1000.0,-1000.0,-1000.0,-25.87890625
1578459411.3860826,-996.09375,-1000.0,-998.53515625,-1000.0,54.6875
1578459411.3860826,-996.09375,-1000.0,-1000.0,-1000.0,-339.35546875
1578459411.3860826,-994.140625,-1000.0,-990.72265625,-1000.0,-879.39453125
1578459411.3860826,-993.65234375,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.3860826,-994.140625,-1000.0,-899.90234375,-1000.0,-729.00390625
1578459411.3860826,-997.55859375,-1000.0,-829.58984375,-1000.0,-561.03515625
1578459411.3860826,-999.51171875,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.3860826,-995.60546875,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.3860826,-996.09375,-1000.0,-994.140625,-1000.0,-663.0859375
1578459411.4329576,-997.55859375,-1000.0,-1000.0,-1000.0,-643.06640625
1578459411.4329576,-997.0703125,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.4329576,-995.1171875,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.4329576,-994.62890625,-1000.0,-1000.0,-1000.0,-649.4140625
1578459411.4329576,-997.0703125,-1000.0,-997.55859375,-997.55859375,-750.0
1578459411.4329576,-996.09375,-1000.0,-1000.0,-1000.0,-501.46484375
1578459411.4329576,-992.67578125,-1000.0,-1000.0,-1000.0,-289.55078125
1578459411.4329576,-993.1640625,-1000.0,-859.86328125,-924.8046875,366.2109375
1578459411.4329576,-999.51171875,-1000.0,-884.27734375,-955.078125,268.5546875
1578459411.4329576,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.4329576,-994.140625,-1000.0,-976.5625,-937.01171875,-935.05859375
1578459411.4329576,-993.65234375,-1000.0,-957.51953125,-901.85546875,-753.41796875
1578459411.4798326,-998.53515625,-1000.0,-999.0234375,-1000.0,-953.125
1578459411.4798326,-996.09375,-1000.0,-1000.0,-1000.0,-1000.0
1578459411.4798326,-996.09375,-1000.0,-966.796875,-991.2109375,-836.42578125
1578459411.4798326,-999.51171875,-1000.0,-966.796875,-1000.0,-561.03515625
1578459411.4798326,-996.09375,-1000.0,-1000.0,-957.51953125,-920.41015625
1578459411.4798326,-996.09375,-1000.0,-955.078125,-1000.0,-843.75
1578459411.4798326,-995.60546875,-1000.0,-635.7421875,-515.625,-208.0078125
1578459411.4798326,-997.0703125,-1000.0,-537.59765625,-229.00390625,726.5625
1578459411.4798326,-1000.0,-1000.0,-898.4375,-1000.0,-104.00390625
1578459411.4798326,-995.60546875,-1000.0,-928.7109375,-1000.0,-1000.0
1578459411.4798326,-995.60546875,-1000.0,-776.85546875,-975.09765625,-470.703125
1578459411.4798326,-996.58203125,-1000.0,-768.06640625,-1000.0,-98.14453125
1578459411.5267076,-996.58203125,-1000.0,-773.92578125,-1000.0,-1000.0
1578459411.5267076,-996.09375,-1000.0,-747.55859375,-995.60546875,-1000.0
1578459411.5267076,-996.58203125,-1000.0,-629.39453125,-969.7265625,-723.6328125
1578459411.5267076,-997.55859375,-1000.0,-654.296875,-961.42578125,-830.56640625
1578459411.5267076,-995.1171875,-1000.0,-726.07421875,-1000.0,-979.98046875
1578459411.5267076,-993.1640625,-1000.0,-594.7265625,-954.1015625,-914.55078125
1578459411.5267076,-995.1171875,-1000.0,-320.3125,-376.46484375,195.80078125
1578459411.5267076,-998.046875,-1000.0,-441.40625,-764.16015625,297.36328125
1578459411.5267076,-997.0703125,-1000.0,-690.4296875,-1000.0,-1000.0
1578459411.5267076,-993.1640625,-1000.0,-545.41015625,-828.61328125,-1000.0
1578459411.5267076,-993.65234375,-1000.0,-461.42578125,-817.87109375,-954.1015625
1578459411.5267076,-995.1171875,-1000.0,-574.21875,-1000.0,-961.42578125
1578459411.5735826,-994.140625,-1000.0,-606.93359375,-1000.0,-929.6875
1578459411.5735826,-992.1875,-1000.0,-478.515625,-797.36328125,-977.5390625
1578459411.5735826,-992.67578125,-1000.0,-355.46875,-804.19921875,-865.72265625
1578459411.5735826,-996.09375,-1000.0,-442.3828125,-1000.0,-920.41015625
1578459411.5735826,-996.09375,-1000.0,-527.83203125,-1000.0,-1000.0
1578459411.5735826,-992.1875,-1000.0,-401.3671875,-813.96484375,-628.41796875
1578459411.5735826,-992.67578125,-1000.0,-272.94921875,-889.16015625,138.671875
1578459411.5735826,-997.0703125,-1000.0,-375.0,-983.88671875,-659.1796875
1578459411.5735826,-996.58203125,-1000.0,-520.99609375,-1000.0,-1000.0
1578459411.5735826,-994.140625,-1000.0,-246.09375,-201.171875,-657.71484375
1578459411.5735826,-997.55859375,-1000.0,-166.015625,-9.765625,-569.82421875
1578459411.5735826,-1000.0,-1000.0,-475.09765625,-1000.0,-1000.0
1578459411.6204576,-996.58203125,-1000.0,-459.47265625,-984.375,-1000.0
1578459411.6204576,-998.046875,-1000.0,-411.62109375,-933.59375,-530.2734375
1578459411.6204576,-997.55859375,-1000.0,-497.55859375,-970.703125,-455.078125
1578459411.6204576,-996.09375,-1000.0,-567.87109375,-1000.0,-1000.0
1578459411.6204576,-994.62890625,-1000.0,-487.3046875,-929.6875,-1000.0
1578459411.6204576,-993.65234375,-1000.0,-359.86328125,-702.1484375,-428.22265625
1578459411.6204576,-995.60546875,-1000.0,-425.29296875,-897.4609375,-161.1328125
1578459411.6204576,-997.55859375,-1000.0,-501.953125,-1000.0,-831.54296875
1578459411.6204576,-993.1640625,-1000.0,-473.6328125,-791.9921875,-1000.0
1578459411.6204576,-991.2109375,-1000.0,-363.76953125,-166.50390625,-68.359375
1578459411.6204576,-998.046875,-1000.0,-580.078125,-826.171875,73.2421875
