timestamp,eeg1,eeg2,eeg3,eeg4,eeg5(aux)
1578459924.9264934,0.0,0.0,0.0,0.0,0.0
1578459924.9264934,0.0,-0.9765625,-0.9765625,0.0,0.0
1578459924.9264934,-32.2265625,-5.859375,-6.8359375,-32.2265625,0.0
1578459924.9264934,70.3125,2.44140625,4.39453125,70.3125,0.0
1578459924.9264934,-396.484375,-110.83984375,-118.65234375,-396.484375,0.0
1578459924.9264934,-1000.0,-399.90234375,-421.38671875,-1000.0,0.0
1578459924.9264934,-992.1875,-998.046875,-1000.0,-992.1875,0.0
1578459924.9264934,-986.81640625,-560.546875,-579.58984375,-986.81640625,0.0
1578459924.9264934,-1000.0,-149.4140625,-173.828125,-1000.0,0.0
1578459924.9264934,-1000.0,-888.671875,-899.90234375,-1000.0,0.0
1578459924.9264934,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1578459924.9264934,-1000.0,-517.08984375,-523.92578125,-1000.0,0.0
1578459924.9733684,-1000.0,-229.98046875,-245.1171875,-1000.0,0.0
1578459924.9733684,-1000.0,-886.23046875,-895.5078125,-1000.0,-0.9765625
1578459924.9733684,-1000.0,-1000.0,-1000.0,-1000.0,-3.41796875
1578459924.9733684,-1000.0,-492.1875,-499.0234375,-1000.0,-4.8828125
1578459924.9733684,-1000.0,-469.7265625,-488.28125,-1000.0,-78.61328125
1578459924.9733684,-1000.0,-229.98046875,-259.27734375,-1000.0,-335.44921875
1578459924.9733684,-1000.0,34.1796875,7.8125,-1000.0,-998.53515625
1578459924.9733684,-1000.0,469.23828125,452.1484375,-1000.0,-519.53125
1578459924.9733684,-1000.0,427.734375,420.8984375,-1000.0,-57.12890625
1578459924.9733684,-1000.0,-977.05078125,-982.421875,-1000.0,-864.2578125
1578459924.9733684,-1000.0,-926.7578125,-931.640625,-1000.0,-1000.0
1578459924.9733684,-1000.0,-632.8125,-648.4375,-1000.0,-464.35546875
1578459925.0202434,-1000.0,-926.7578125,-932.12890625,-1000.0,-152.34375
1578459925.0202434,-1000.0,-1000.0,-1000.0,-1000.0,-874.51171875
1578459925.0202434,-1000.0,-793.9453125,-802.734375,-1000.0,-1000.0
1578459925.0202434,-1000.0,-516.6015625,-534.66796875,-1000.0,-437.5
1578459925.0202434,-1000.0,-853.02734375,-862.79296875,-1000.0,-398.92578125
1578459925.0202434,-1000.0,-534.66796875,-548.33984375,-1000.0,-164.0625
1578459925.0202434,-1000.0,-2.44140625,-32.71484375,-1000.0,176.7578125
1578459925.0202434,-1000.0,606.4453125,589.35546875,-1000.0,582.03125
1578459925.0202434,-1000.0,-194.82421875,-193.84765625,-1000.0,415.0390625
1578459925.0202434,-1000.0,-810.05859375,-829.58984375,-1000.0,-991.2109375
1578459925.0202434,-1000.0,-269.53125,-296.875,-1000.0,-915.0390625
1578459925.0202434,-1000.0,-625.48828125,-635.7421875,-1000.0,-601.07421875
1578459925.0671184,-1000.0,-1000.0,-1000.0,-1000.0,-913.57421875
1578459925.0671184,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459925.0671184,-1000.0,-645.01953125,-653.3203125,-1000.0,-775.87890625
1578459925.0671184,-1000.0,-709.9609375,-713.8671875,-1000.0,-474.12109375
1578459925.0671184,-1000.0,-997.55859375,-999.51171875,-1000.0,-833.984375
1578459925.0671184,-1000.0,-604.98046875,-623.53515625,-1000.0,-528.3203125
1578459925.0671184,-1000.0,455.56640625,434.08203125,-1000.0,128.90625
1578459925.0671184,-1000.0,380.859375,376.953125,-1000.0,719.7265625
1578459925.0671184,-1000.0,-1000.0,-1000.0,-1000.0,-238.76953125
1578459925.0671184,-1000.0,-957.51953125,-960.9375,-1000.0,-778.80859375
1578459925.0671184,-1000.0,-753.41796875,-764.16015625,-1000.0,-190.4296875
1578459925.0671184,-1000.0,-776.85546875,-789.0625,-1000.0,-581.54296875
1578459925.1139934,-1000.0,-814.94140625,-820.80078125,-1000.0,-1000.0
1578459925.1139934,-1000.0,-884.27734375,-890.625,-1000.0,-1000.0
1578459925.1139934,-1000.0,-718.75,-730.95703125,-1000.0,-601.07421875
1578459925.1139934,-1000.0,-942.3828125,-943.359375,-1000.0,-672.36328125
1578459925.1139934,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459925.1139934,-1000.0,-568.84765625,-585.9375,-1000.0,-571.77734375
1578459925.1139934,-1000.0,349.12109375,333.49609375,-1000.0,536.62109375
1578459925.1139934,-1000.0,-331.54296875,-329.1015625,-1000.0,378.90625
1578459925.1139934,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459925.1139934,-1000.0,-672.8515625,-680.6640625,-1000.0,-945.80078125
1578459925.1139934,-1000.0,-470.21484375,-481.93359375,-1000.0,-750.0
1578459925.1139934,-1000.0,-866.69921875,-870.60546875,-1000.0,-735.83984375
1578459925.1608684,-1000.0,-1000.0,-1000.0,-1000.0,-771.484375
1578459925.1608684,-1000.0,-689.94140625,-694.82421875,-1000.0,-881.8359375
1578459925.1608684,-1000.0,-316.40625,-330.56640625,-1000.0,-696.77734375
1578459925.1608684,-1000.0,-698.2421875,-708.49609375,-1000.0,-930.17578125
1578459925.1608684,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459925.1608684,-1000.0,-184.08203125,-196.77734375,-1000.0,-515.625
1578459925.1608684,-1000.0,228.02734375,212.890625,-1000.0,449.21875
1578459925.1608684,-1000.0,-643.5546875,-646.97265625,-1000.0,-340.8203125
1578459925.1608684,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459925.1608684,-1000.0,-191.89453125,-205.078125,-1000.0,-625.9765625
1578459925.1608684,-1000.0,-268.06640625,-270.5078125,-1000.0,-404.78515625
1578459925.1608684,-1000.0,-1000.0,-1000.0,-1000.0,-869.62890625
1578459925.2077434,-1000.0,-861.328125,-867.1875,-1000.0,-1000.0
1578459925.2077434,-1000.0,-690.4296875,-702.1484375,-1000.0,-660.15625
1578459925.2077434,-1000.0,-936.5234375,-938.4765625,-1000.0,-286.62109375
1578459925.2077434,-1000.0,-1000.0,-1000.0,-1000.0,-659.1796875
1578459925.2077434,-1000.0,-706.54296875,-715.8203125,-1000.0,-1000.0
1578459925.2077434,-1000.0,35.64453125,16.11328125,-1000.0,-124.0234375
1578459925.2077434,-1000.0,-86.9140625,-107.91015625,-1000.0,444.82421875
1578459925.2077434,-1000.0,-387.6953125,-410.15625,-1000.0,-598.6328125
1578459925.2077434,-1000.0,-265.13671875,-291.9921875,-1000.0,-1000.0
1578459925.2077434,-1000.0,57.12890625,35.64453125,-1000.0,-53.22265625
1578459925.2077434,-1000.0,-648.4375,-649.90234375,-1000.0,-132.8125
1578459925.2077434,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1578459925.2546184,-1000.0,-668.9453125,-675.78125,-1000.0,-850.5859375
1578459925.2546184,-1000.0,-694.82421875,-698.73046875,-1000.0,-656.73828125
1578459925.2546184,-1000.0,-1000.0,-1000.0,-1000.0,-924.8046875
1578459925.2546184,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
