timestamp,eeg1,eeg2,eeg3,eeg4,eeg5(aux)
1578458769.6223423,0.0,0.0,0.0,-0.48828125,0.0
1578458769.6223423,0.0,0.0,0.0,3.41796875,0.0
1578458769.6223423,-27.83203125,-31.25,-21.484375,12.20703125,0.0
1578458769.6223423,60.546875,67.87109375,43.45703125,-108.3984375,0.0
1578458769.6223423,-343.26171875,-382.32421875,-260.7421875,511.23046875,0.0
1578458769.6223423,-895.5078125,-1000.0,-729.98046875,-66.89453125,0.0
1578458769.6223423,-856.93359375,-971.6796875,-819.82421875,-1000.0,0.0
1578458769.6223423,-850.09765625,-953.61328125,-716.796875,266.6015625,0.0
1578458769.6223423,-867.67578125,-958.984375,-665.0390625,-753.90625,0.0
1578458769.6223423,-866.69921875,-967.28515625,-804.19921875,127.44140625,0.0
1578458769.6223423,-865.234375,-984.86328125,-844.7265625,-1000.0,0.0
1578458769.6223423,-862.79296875,-961.9140625,-718.26171875,-153.3203125,0.0
1578458769.6692173,-863.76953125,-929.19921875,-657.71484375,-773.92578125,-0.48828125
1578458769.6692173,-866.69921875,-938.4765625,-774.4140625,271.97265625,-0.48828125
1578458769.6692173,-865.72265625,-970.703125,-816.40625,-1000.0,-0.9765625
1578458769.6692173,-865.234375,-972.16796875,-723.14453125,-269.04296875,-22.4609375
1578458769.6692173,-865.72265625,-943.359375,-710.9375,-860.83984375,14.16015625
1578458769.6692173,-862.3046875,-943.84765625,-665.52734375,782.71484375,-353.02734375
1578458769.6692173,-864.74609375,-975.09765625,-665.0390625,-831.0546875,-1000.0
1578458769.6692173,-867.67578125,-988.28125,-486.328125,-425.29296875,-375.9765625
1578458769.6692173,-869.140625,-954.58984375,-412.109375,-953.125,-0.48828125
1578458769.6692173,-868.65234375,-932.12890625,-793.9453125,-970.21484375,-958.49609375
1578458769.6692173,-865.234375,-959.9609375,-820.3125,-214.84375,-1000.0
1578458769.6692173,-864.2578125,-973.14453125,-748.53515625,-1000.0,-353.02734375
1578458769.7160923,-866.2109375,-950.1953125,-818.359375,75.68359375,-147.94921875
1578458769.7160923,-865.234375,-935.546875,-864.2578125,-768.5546875,-909.1796875
1578458769.7160923,-861.81640625,-956.54296875,-773.92578125,182.12890625,-1000.0
1578458769.7160923,-867.1875,-977.5390625,-716.30859375,-1000.0,-434.5703125
1578458769.7160923,-868.65234375,-965.8203125,-809.08203125,-262.20703125,-468.26171875
1578458769.7160923,-862.79296875,-940.4296875,-743.65234375,-816.89453125,-125.0
1578458769.7160923,-863.28125,-951.66015625,-607.421875,537.109375,186.5234375
1578458769.7160923,-867.1875,-990.234375,-456.0546875,-1000.0,588.37890625
1578458769.7160923,-870.60546875,-980.95703125,-660.15625,-427.24609375,267.578125
1578458769.7160923,-867.67578125,-939.94140625,-787.59765625,-943.84765625,-1000.0
1578458769.7160923,-865.72265625,-938.96484375,-620.1171875,951.171875,-859.86328125
1578458769.7160923,-865.72265625,-969.7265625,-710.9375,-578.61328125,-631.34765625
1578458769.7629673,-865.234375,-976.5625,-903.3203125,-863.76953125,-943.84765625
1578458769.7629673,-862.79296875,-950.68359375,-863.28125,684.5703125,-1000.0
1578458769.7629673,-862.3046875,-938.4765625,-727.05078125,-801.26953125,-618.1640625
1578458769.7629673,-865.72265625,-958.49609375,-771.484375,-12.20703125,-369.140625
1578458769.7629673,-867.1875,-979.00390625,-860.3515625,-1000.0,-928.7109375
1578458769.7629673,-865.234375,-959.9609375,-779.296875,218.26171875,-458.49609375
1578458769.7629673,-863.76953125,-947.265625,-479.4921875,-746.58203125,464.35546875
1578458769.7629673,-868.1640625,-966.796875,-411.1328125,201.171875,658.69140625
1578458769.7629673,-869.62890625,-977.05078125,-839.35546875,-1000.0,-607.421875
1578458769.7629673,-864.2578125,-969.23828125,-896.97265625,-259.27734375,-847.65625
1578458769.7629673,-864.74609375,-949.70703125,-778.3203125,-863.76953125,55.17578125
1578458769.7629673,-865.72265625,-951.66015625,-777.34375,617.1875,-275.390625
1578458769.8098423,-866.2109375,-984.375,-815.91796875,-961.42578125,-1000.0
1578458769.8098423,-865.234375,-996.58203125,-829.1015625,-426.26953125,-998.53515625
1578458769.8098423,-864.2578125,-969.7265625,-754.39453125,-954.58984375,-573.73046875
1578458769.8098423,-865.72265625,-958.0078125,-806.15234375,-978.02734375,-744.140625
1578458769.8098423,-865.234375,-980.46875,-873.53515625,-471.19140625,-1000.0
1578458769.8098423,-862.3046875,-996.09375,-748.53515625,-797.8515625,-492.1875
1578458769.8098423,-864.74609375,-974.609375,-504.8828125,772.94921875,610.3515625
1578458769.8098423,-870.1171875,-955.078125,-644.04296875,-816.89453125,331.54296875
1578458769.8098423,-865.72265625,-971.6796875,-884.765625,54.6875,-1000.0
1578458769.8098423,-861.328125,-995.1171875,-735.3515625,-1000.0,-921.875
1578458769.8098423,-865.234375,-980.46875,-662.59765625,46.875,-698.73046875
1578458769.8098423,-866.69921875,-950.68359375,-829.58984375,-770.99609375,-795.8984375
1578458769.8567173,-864.2578125,-963.8671875,-879.8828125,237.79296875,-899.4140625
1578458769.8567173,-860.83984375,-994.62890625,-698.2421875,-1000.0,-822.75390625
1578458769.8567173,-864.74609375,-991.2109375,-569.82421875,-270.5078125,-599.12109375
1578458769.8567173,-868.1640625,-960.9375,-743.1640625,-850.09765625,-927.734375
1578458769.8567173,-864.2578125,-961.42578125,-820.80078125,720.703125,-1000.0
1578458769.8567173,-862.3046875,-992.1875,-708.984375,-905.76171875,-391.6015625
1578458769.8567173,-865.72265625,-1000.0,-624.51171875,-414.0625,593.26171875
1578458769.8567173,-868.65234375,-972.65625,-740.234375,986.81640625,-313.96484375
1578458769.8567173,-865.72265625,-963.8671875,-849.12109375,-856.93359375,-1000.0
1578458769.8567173,-860.83984375,-993.65234375,-573.2421875,-5.37109375,-322.265625
1578458769.8567173,-865.72265625,-1000.0,-578.61328125,-879.39453125,-142.578125
1578458769.8567173,-868.1640625,-984.86328125,-867.67578125,565.4296875,-1000.0
1578458769.9035923,-863.28125,-971.6796875,-766.11328125,-753.41796875,-1000.0
1578458769.9035923,-865.72265625,-994.140625,-720.21484375,155.2734375,-220.21484375
1578458769.9035923,-869.140625,-1000.0,-831.0546875,-1000.0,214.84375
1578458769.9035923,-865.72265625,-992.1875,-872.55859375,106.4453125,-713.8671875
1578458769.9035923,-862.3046875,-981.93359375,-739.74609375,-828.61328125,-1000.0
1578458769.9035923,-865.72265625,-995.1171875,-606.93359375,661.1328125,-277.83203125
1578458769.9035923,-872.55859375,-1000.0,-665.52734375,-809.08203125,153.80859375
1578458769.9035923,-869.140625,-1000.0,-727.5390625,-238.28125,-695.80078125
1578458769.9035923,-862.3046875,-994.62890625,-618.1640625,-898.92578125,-1000.0
1578458769.9035923,-863.76953125,-996.58203125,-411.62109375,-950.1953125,106.4453125
1578458769.9035923,-870.1171875,-1000.0,-686.03515625,-362.79296875,-67.3828125
